file_name,Frontchannel,Backchannel,Utterance,Verbal,Non_Verbal,Happy,Smile,Laugh,Confusion,Thinking,Surprised_Positive,Surprised_Negative,Head_Tilt,Head_Nodding,Head_shake,Agree,Disagree
P5_P16_0303_C1_001,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
P5_P16_0303_C1_002,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
P5_P16_0303_C1_003,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
P5_P16_0303_C1_004,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
P5_P16_0303_C1_005,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
P5_P16_0303_C1_006,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
P5_P16_0303_C1_007,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
P5_P16_0303_C1_008,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P5_P16_0303_C1_009,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
P5_P16_0303_C1_010,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P5_P16_0303_C1_011,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
P5_P16_0303_C1_012,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P5_P16_0303_C1_013,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
P5_P16_0303_C1_014,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
P5_P16_0303_C1_015,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
P5_P16_0303_C1_016,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
P5_P16_0303_C1_017,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
P5_P16_0303_C1_018,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
P5_P16_0303_C1_019,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0
P5_P16_0303_C1_020,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1
P5_P16_0303_C1_021,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
P5_P16_0303_C1_022,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
P5_P16_0303_C1_023,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
P5_P16_0303_C1_024,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
P5_P16_0303_C1_025,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
P5_P16_0303_C1_026,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1
P5_P16_0303_C1_027,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
P5_P16_0303_C1_028,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
P5_P16_0303_C1_029,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
P5_P16_0303_C1_030,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
P5_P16_0303_C2_001,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
P5_P16_0303_C2_002,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
P5_P16_0303_C2_003,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
P5_P16_0303_C2_004,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
P5_P16_0303_C2_005,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
P5_P16_0303_C2_006,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0
P5_P16_0303_C2_007,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
P5_P16_0303_C2_008,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0
P5_P16_0303_C2_009,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
P5_P16_0303_C2_010,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
P5_P16_0303_C2_011,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
P5_P16_0303_C2_012,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
P5_P16_0303_C2_013,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
P5_P16_0303_C2_014,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0
P5_P16_0303_C2_015,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
P5_P16_0303_C2_016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P5_P16_0303_C2_017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P5_P16_0303_C2_018,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
P5_P16_0303_C2_019,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
P5_P16_0303_C2_020,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
P5_P16_0303_C2_021,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
P5_P16_0303_C2_022,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
P5_P16_0303_C2_023,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0
P5_P16_0303_C2_024,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
P5_P16_0303_C2_025,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1
P5_P16_0303_C2_026,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
P5_P16_0303_C2_027,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
P5_P16_0303_C2_028,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P5_P16_0303_C2_029,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
P5_P16_0303_C2_030,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
P22_P21_part1_C2_001,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
P22_P21_part1_C2_002,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
P22_P21_part1_C2_003,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0
P22_P21_part1_C2_004,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0
P22_P21_part1_C2_005,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
P22_P21_part1_C2_006,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
P22_P21_part1_C1_001,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
P22_P21_part1_C1_002,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0
P22_P21_part1_C1_003,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
P22_P21_part1_C1_004,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0
P22_P21_part1_C1_005,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1
P22_P21_part1_C1_006,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
P20_P22_part1_C2_001,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
P20_P22_part1_C2_002,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1
P20_P22_part1_C2_003,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1
P20_P22_part1_C2_004,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1
P20_P22_part1_C2_005,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
P20_P22_part1_C2_006,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1
P20_P22_part1_C1_001,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
P20_P22_part1_C1_002,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
P20_P22_part1_C1_003,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0
P20_P22_part1_C1_004,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
P20_P22_part1_C1_005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
P20_P22_part1_C1_006,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1
P22_P19_part1_C1_001,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
P22_P19_part1_C1_002,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P22_P19_part1_C1_003,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
P22_P19_part1_C1_004,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0
P22_P19_part1_C1_005,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
P22_P19_part1_C1_006,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0
P22_P19_part1_C2_001,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
P22_P19_part1_C2_002,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
P22_P19_part1_C2_003,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
P22_P19_part1_C2_004,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0
P22_P19_part1_C2_005,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0
P22_P19_part1_C2_006,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0
P4_P10_2502_C2_001,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0
P4_P10_2502_C2_002,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0
P4_P10_2502_C2_003,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
P4_P10_2502_C2_004,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0
P4_P10_2502_C2_005,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0
P4_P10_2502_C2_006,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
P4_P10_2502_C2_007,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0
P4_P10_2502_C2_008,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0
P4_P10_2502_C2_009,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0
P4_P10_2502_C2_010,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0
P4_P10_2502_C2_011,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0
P4_P10_2502_C2_012,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0
P4_P10_2502_C2_013,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0
P4_P10_2502_C2_014,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
P4_P10_2502_C2_015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_P10_2502_C2_016,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P4_P10_2502_C2_017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_P10_2502_C2_018,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0
P4_P10_2502_C2_019,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
P4_P10_2502_C2_020,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_P10_2502_C2_021,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
P4_P10_2502_C2_022,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0
P4_P10_2502_C2_023,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
P4_P10_2502_C2_024,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
P4_P10_2502_C2_025,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
P4_P10_2502_C2_026,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0
P4_P10_2502_C2_027,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0
P4_P10_2502_C2_028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_P10_2502_C2_029,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0
P4_P10_2502_C2_030,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0
P4_P10_2502_C1_001,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
P4_P10_2502_C1_002,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
P4_P10_2502_C1_003,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
P4_P10_2502_C1_004,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0
P4_P10_2502_C1_005,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
P4_P10_2502_C1_006,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1
P4_P10_2502_C1_007,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
P4_P10_2502_C1_008,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0
P4_P10_2502_C1_009,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0
P4_P10_2502_C1_010,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0
P4_P10_2502_C1_011,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0
P4_P10_2502_C1_012,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0
P4_P10_2502_C1_013,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0
P4_P10_2502_C1_014,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
P4_P10_2502_C1_015,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
P4_P10_2502_C1_016,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0
P4_P10_2502_C1_017,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
P4_P10_2502_C1_018,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0
P4_P10_2502_C1_019,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
P4_P10_2502_C1_020,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0
P4_P10_2502_C1_021,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0
P4_P10_2502_C1_022,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0
P4_P10_2502_C1_023,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0
P4_P10_2502_C1_024,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0
P4_P10_2502_C1_025,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0
P4_P10_2502_C1_026,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1
P4_P10_2502_C1_027,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0
P4_P10_2502_C1_028,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
P4_P10_2502_C1_029,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0
P4_P10_2502_C1_030,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1
P22_P21_part2_C2_001,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
P22_P21_part2_C2_002,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
P22_P21_part2_C2_003,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
P22_P21_part2_C2_004,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
P22_P21_part2_C2_005,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0
P22_P21_part2_C2_006,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
P22_P21_part2_C1_001,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
P22_P21_part2_C1_002,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
P22_P21_part2_C1_003,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
P22_P21_part2_C1_004,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
P22_P21_part2_C1_005,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
P22_P21_part2_C1_006,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
P15_P13_2402_C1_001,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
P15_P13_2402_C1_002,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0
P15_P13_2402_C1_003,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0
P15_P13_2402_C1_004,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0
P15_P13_2402_C1_005,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1
P15_P13_2402_C1_006,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
P15_P13_2402_C1_007,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
P15_P13_2402_C1_008,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0
P15_P13_2402_C1_009,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0
P15_P13_2402_C1_010,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0
P15_P13_2402_C1_011,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0
P15_P13_2402_C1_012,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P15_P13_2402_C1_013,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
P15_P13_2402_C1_014,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
P15_P13_2402_C1_015,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0
P15_P13_2402_C1_016,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0
P15_P13_2402_C1_017,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1
P15_P13_2402_C1_018,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
P15_P13_2402_C1_019,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0
P15_P13_2402_C1_020,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0
P15_P13_2402_C1_021,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0
P15_P13_2402_C1_022,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
P15_P13_2402_C1_023,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P15_P13_2402_C1_024,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0
P15_P13_2402_C1_025,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
P15_P13_2402_C1_026,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1
P15_P13_2402_C1_027,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1
P15_P13_2402_C1_028,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
P15_P13_2402_C1_029,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
P15_P13_2402_C1_030,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0
P15_P13_2402_C2_001,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
P15_P13_2402_C2_002,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P15_P13_2402_C2_003,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P15_P13_2402_C2_004,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P15_P13_2402_C2_005,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0
P15_P13_2402_C2_006,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
P15_P13_2402_C2_007,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
P15_P13_2402_C2_008,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
P15_P13_2402_C2_009,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0
P15_P13_2402_C2_010,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
P15_P13_2402_C2_011,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P15_P13_2402_C2_012,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
P15_P13_2402_C2_013,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
P15_P13_2402_C2_014,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
P15_P13_2402_C2_015,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
P15_P13_2402_C2_016,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0
P15_P13_2402_C2_017,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
P15_P13_2402_C2_018,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1
P15_P13_2402_C2_019,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0
P15_P13_2402_C2_020,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
P15_P13_2402_C2_021,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
P15_P13_2402_C2_022,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
P15_P13_2402_C2_023,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
P15_P13_2402_C2_024,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
P15_P13_2402_C2_025,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
P15_P13_2402_C2_026,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
P15_P13_2402_C2_027,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
P15_P13_2402_C2_028,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
P15_P13_2402_C2_029,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
P15_P13_2402_C2_030,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0
P4_P3_1502_C1_001,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
P4_P3_1502_C1_002,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
P4_P3_1502_C1_003,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_P3_1502_C1_004,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
P4_P3_1502_C1_005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_P3_1502_C1_006,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
P4_P3_1502_C1_007,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4_P3_1502_C1_008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4_P3_1502_C1_009,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
P4_P3_1502_C1_010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4_P3_1502_C1_011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_P3_1502_C1_012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4_P3_1502_C1_013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_P3_1502_C1_014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4_P3_1502_C1_015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_P3_1502_C1_016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_P3_1502_C1_017,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_P3_1502_C1_018,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
P4_P3_1502_C1_019,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
P4_P3_1502_C1_020,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_P3_1502_C1_021,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_P3_1502_C1_022,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
P4_P3_1502_C1_023,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
P4_P3_1502_C1_024,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
P4_P3_1502_C1_025,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
P4_P3_1502_C1_026,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_P3_1502_C1_027,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_P3_1502_C1_028,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
P4_P3_1502_C1_029,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_P3_1502_C2_001,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
P4_P3_1502_C2_002,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
P4_P3_1502_C2_003,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_P3_1502_C2_004,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P4_P3_1502_C2_005,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
P4_P3_1502_C2_006,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
P4_P3_1502_C2_007,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
P4_P3_1502_C2_008,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
P4_P3_1502_C2_009,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_P3_1502_C2_010,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
P4_P3_1502_C2_011,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0
P4_P3_1502_C2_012,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
P4_P3_1502_C2_013,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
P4_P3_1502_C2_014,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0
P4_P3_1502_C2_015,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
P4_P3_1502_C2_016,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
P4_P3_1502_C2_017,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
P4_P3_1502_C2_018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_P3_1502_C2_019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_P3_1502_C2_020,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
P4_P3_1502_C2_021,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
P4_P3_1502_C2_022,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_P3_1502_C2_023,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
P4_P3_1502_C2_024,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
P4_P3_1502_C2_025,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
P4_P3_1502_C2_026,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_P3_1502_C2_027,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
P4_P3_1502_C2_028,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
P4_P3_1502_C2_029,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
P6_P4_1602_C2_001,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P6_P4_1602_C2_002,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
P6_P4_1602_C2_003,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
